Run,ArrayExpress-Phenotype,ArrayExpress-SPECIES,Assay Type,BioProject,BioSample,Center Name,common_name,Consent,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,PHENOTYPE,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,Subject_ID,Submitter_Id,AssemblyName,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,ArrayExpress-Sex,gender,sub_species
ERR10561146,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177977,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074805,SAMEA112177977,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:G2,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177977,f727f310-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0030a,f727f310-587f-11ea-948a-fa163e2f1184,AANG04,202,13749458048,1863265144,"run.zq,cram,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2022-12-19T14:25:00Z,1,male,male,
ERR10561148,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177979,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074807,SAMEA112177979,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:C3,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177979,f75165d8-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0043a,f75165d8-587f-11ea-948a-fa163e2f1184,AANG04,202,9293303506,1216865050,"cram,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2022-12-19T14:47:00Z,1,male,male,
ERR10561150,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177980,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074809,SAMEA112177980,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:E3,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177980,f75edb1e-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0035a,f75edb1e-587f-11ea-948a-fa163e2f1184,AANG04,202,15649203408,2092684253,"sra,cram,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2022-12-19T15:14:00Z,1,male,male,
ERR10561151,Parathyroid,Felis catus,WXS,PRJEB57227,SAMEA112177982,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074810,SAMEA112177982,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:F3,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Parathyroid,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177982,f76a9634-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0035b,f76a9634-587f-11ea-948a-fa163e2f1184,AANG04,202,11829894266,1686913824,"cram,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2022-12-19T14:18:00Z,1,male,male,
ERR10561153,Kidney,Felis catus,WXS,PRJEB57227,SAMEA112177985,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074812,SAMEA112177985,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:H3,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Kidney,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177985,f77807d8-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0036b,f77807d8-587f-11ea-948a-fa163e2f1184,AANG04,202,12561260516,1899076615,"run.zq,cram,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2022-12-19T14:29:00Z,1,male,male,
ERR10561157,Adrenal gland,Felis catus,WXS,PRJEB57227,SAMEA112177989,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074816,SAMEA112177989,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:D4,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Adrenal gland,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177989,f792eaa8-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0038b,f792eaa8-587f-11ea-948a-fa163e2f1184,AANG04,202,11113602872,1655507241,"cram,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-12-19T14:19:00Z,1,female,female,
ERR10561159,Pancreas,Felis catus,WXS,PRJEB57227,SAMEA112177990,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074818,SAMEA112177990,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:F4,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Pancreas,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177990,f79fae64-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0039b,f79fae64-587f-11ea-948a-fa163e2f1184,AANG04,202,21521679536,2860341232,"run.zq,cram,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-12-19T17:11:00Z,1,female,female,
ERR10561160,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177991,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074819,SAMEA112177991,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:G4,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177991,f7b27896-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0041a,f7b27896-587f-11ea-948a-fa163e2f1184,AANG04,202,16317920772,2021311483,"sra,run.zq,cram","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2022-12-19T14:30:00Z,1,male,male,
ERR10561161,Liver,Felis catus,WXS,PRJEB57227,SAMEA112177992,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074820,SAMEA112177992,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:H4,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Liver,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177992,f7b8ca66-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0041b,f7b8ca66-587f-11ea-948a-fa163e2f1184,AANG04,202,13636278862,1896754829,"sra,run.zq,cram","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-12-19T15:08:00Z,1,male,male,
ERR10561164,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177999,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074823,SAMEA112177999,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:A6,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177999,f8212228-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0049a,f8212228-587f-11ea-948a-fa163e2f1184,AANG04,202,12640167978,1722398030,"cram,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2022-12-19T15:15:00Z,1,female,female,
ERR10561170,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177963,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074829,SAMEA112177963,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:A1,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177963,f6629a20-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0021a,f6629a20-587f-11ea-948a-fa163e2f1184,AANG04,202,13050154450,1985818626,"sra,cram,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2022-12-19T15:24:00Z,1,male,male,
ERR10561171,Kidney,Felis catus,WXS,PRJEB57227,SAMEA112177964,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074830,SAMEA112177964,SC,Wellcome Sanger Institute,2022-12-02T20:23:43Z,2022-12-02T20:23:43Z,public,Illumina NovaSeq 6000,DN606935L:B1,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Kidney,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177964,f6687ef4-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0021b,f6687ef4-587f-11ea-948a-fa163e2f1184,AANG04,202,11502008270,1662459551,"sra,run.zq,cram","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2022-12-19T14:38:00Z,1,male,male,
ERR10561172,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177965,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074831,SAMEA112177965,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:C1,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177965,f66e3a10-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0022a,f66e3a10-587f-11ea-948a-fa163e2f1184,AANG04,202,9806101110,1555784294,"cram,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2022-12-19T14:16:00Z,1,female,female,
ERR10561173,Heart,Felis catus,WXS,PRJEB57227,SAMEA112177967,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074832,SAMEA112177967,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:D1,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Heart,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177967,f6761410-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0022b,f6761410-587f-11ea-948a-fa163e2f1184,AANG04,202,13545524100,1940656510,"sra,run.zq,cram","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2022-12-19T14:22:00Z,1,female,female,
ERR10561174,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177966,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074833,SAMEA112177966,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:E1,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177966,f6879c26-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0024a,f6879c26-587f-11ea-948a-fa163e2f1184,AANG04,202,15544002212,1865637178,"sra,cram,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2022-12-19T15:24:00Z,1,female,female,
ERR10561176,Kidney,Felis catus,WXS,PRJEB57227,SAMEA112177969,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074835,SAMEA112177969,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:G1,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Kidney,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177969,f6c20258-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0028b,f6c20258-587f-11ea-948a-fa163e2f1184,AANG04,202,17082134848,2050540585,"sra,run.zq,cram","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2022-12-19T15:03:00Z,1,male,male,
ERR10561177,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177970,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074836,SAMEA112177970,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:H1,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177970,f6c831dc-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0028a,f6c831dc-587f-11ea-948a-fa163e2f1184,AANG04,202,13266180724,1577860878,"run.zq,sra,cram","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-12-19T14:28:00Z,1,male,male,
ERR10561178,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177971,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074837,SAMEA112177971,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:A2,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177971,f6e2a63e-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0031a,f6e2a63e-587f-11ea-948a-fa163e2f1184,AANG04,202,13080539896,1667608360,"cram,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2022-12-19T15:28:00Z,1,male,male,
ERR10561183,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177976,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074842,SAMEA112177976,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:F2,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177976,f71cd700-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0034b,f71cd700-587f-11ea-948a-fa163e2f1184,AANG04,202,12130649642,1412107896,"run.zq,cram,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-12-19T14:40:00Z,1,female,female,
ERR10561191,Kidney,Felis catus,WXS,PRJEB57227,SAMEA112177985,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074850,SAMEA112177985,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:H3,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Kidney,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177985,f77807d8-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0036b,f77807d8-587f-11ea-948a-fa163e2f1184,AANG04,202,12649470684,1906617270,"run.zq,sra,cram","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2022-12-19T14:25:00Z,1,male,male,
ERR10561195,Adrenal gland,Felis catus,WXS,PRJEB57227,SAMEA112177989,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074854,SAMEA112177989,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:D4,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Adrenal gland,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177989,f792eaa8-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0038b,f792eaa8-587f-11ea-948a-fa163e2f1184,AANG04,202,11197208652,1661895900,"run.zq,cram,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2022-12-19T14:18:00Z,1,female,female,
ERR10561196,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177988,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074855,SAMEA112177988,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:E4,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177988,f7996068-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0039a,f7996068-587f-11ea-948a-fa163e2f1184,AANG04,202,14043580754,1782912967,"run.zq,cram,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2022-12-19T15:05:00Z,1,female,female,
ERR10561197,Pancreas,Felis catus,WXS,PRJEB57227,SAMEA112177990,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074856,SAMEA112177990,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:F4,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Pancreas,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177990,f79fae64-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0039b,f79fae64-587f-11ea-948a-fa163e2f1184,AANG04,202,21690518004,2876378891,"cram,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2022-12-19T16:48:00Z,1,female,female,
ERR10561198,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177991,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074857,SAMEA112177991,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:G4,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177991,f7b27896-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0041a,f7b27896-587f-11ea-948a-fa163e2f1184,AANG04,202,16341190566,2019041528,"sra,run.zq,cram","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2022-12-19T15:18:00Z,1,male,male,
ERR10561199,Liver,Felis catus,WXS,PRJEB57227,SAMEA112177992,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074858,SAMEA112177992,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:H4,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Liver,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177992,f7b8ca66-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0041b,f7b8ca66-587f-11ea-948a-fa163e2f1184,AANG04,202,13639828002,1892590745,"run.zq,sra,cram","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-12-19T14:24:00Z,1,male,male,
ERR10561200,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177998,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074859,SAMEA112177998,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:G5,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177998,f813d618-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0048a,f813d618-587f-11ea-948a-fa163e2f1184,AANG04,202,22943840942,2978767348,"cram,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2022-12-19T17:30:00Z,1,male,male,
ERR10561201,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177997,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074860,SAMEA112177997,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:H5,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177997,f81a946c-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0048b,f81a946c-587f-11ea-948a-fa163e2f1184,AANG04,202,19840629072,2671573197,"sra,cram,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2022-12-19T17:18:00Z,1,male,male,
ERR10561202,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177999,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074861,SAMEA112177999,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:A6,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177999,f8212228-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0049a,f8212228-587f-11ea-948a-fa163e2f1184,AANG04,202,12812731326,1741087458,"cram,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2022-12-19T14:48:00Z,1,female,female,
ERR10561203,Lymph node,Felis catus,WXS,PRJEB57227,SAMEA112178003,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074862,SAMEA112178003,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:B6,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Lymph node,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112178003,f827b5b6-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0049b,f827b5b6-587f-11ea-948a-fa163e2f1184,AANG04,202,12260762488,1790305879,"sra,cram,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2022-12-19T14:22:00Z,1,female,female,
ERR10561204,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112178000,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074863,SAMEA112178000,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:C6,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112178000,f83167b4-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0050a,f83167b4-587f-11ea-948a-fa163e2f1184,AANG04,202,11235302418,1477165173,"cram,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2022-12-19T14:08:00Z,1,male,male,
ERR10561206,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112178001,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074865,SAMEA112178001,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:E6,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112178001,f83efee2-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0051a,f83efee2-587f-11ea-948a-fa163e2f1184,AANG04,202,12672169020,1781349278,"cram,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2022-12-19T15:15:00Z,1,male,male,
ERR10561100,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112178006,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074759,SAMEA112178006,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN609439M:D3,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112178006,f89b6dc6-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0057a,f89b6dc6-587f-11ea-948a-fa163e2f1184,AANG04,202,4919331048,802263428,"run.zq,sra,cram","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2022-12-19T14:08:00Z,1,male,male,
ERR10561103,Bladder,<html>Felis catus </html>,WXS,PRJEB57227,SAMEA112178008,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074762,SAMEA112178008,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN609439M:D6,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112178008,bcd778dc-5ec6-11ea-b4f6-fa163e9d6485,ERP142199,CATD0074b,bcd778dc-5ec6-11ea-b4f6-fa163e9d6485,AANG04,202,6048481152,818277582,"run.zq,sra,cram","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-12-19T14:42:00Z,1,male,male,
ERR10561105,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177994,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074764,SAMEA112177994,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606969V:A8,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177994,f7d999a8-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0044b,f7d999a8-587f-11ea-948a-fa163e2f1184,AANG04,202,9711506126,1372470311,"sra,run.zq,cram","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2022-12-19T14:23:00Z,1,female,female,
