Run,ArrayExpress-Phenotype,ArrayExpress-SPECIES,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,PHENOTYPE,Platform,ReleaseDate,create_date,version,Sample Name,Sample_Name,SRA Study,sub_species,Subject_ID,Submitter_Id,ArrayExpress-Sex,gender
ERR5952488,Spleen,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,6138692332,PRJEB36323,SAMEA6502195,1075884615,WELLCOME SANGER INSTITUTE,dog,public,"sra,run.zq,cram","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593021,SAMEA6502195,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:G5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Spleen,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:17:00Z,1,SAMEA6502195,464c80ea-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0144c,464c80ea-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952489,Skeletal muscle,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5717109040,PRJEB36323,SAMEA6502310,852281035,WELLCOME SANGER INSTITUTE,dog,public,"run.zq,cram,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593022,SAMEA6502310,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:H5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Skeletal muscle,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:20:00Z,1,SAMEA6502310,4975004e-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0168b,4975004e-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952492,Heart,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5664355528,PRJEB36323,SAMEA6502222,964397571,WELLCOME SANGER INSTITUTE,dog,public,"cram,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593025,SAMEA6502222,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:A6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:14:00Z,1,SAMEA6502222,46de250e-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0152a,46de250e-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952493,Skin,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,4103854826,PRJEB36323,SAMEA6502364,694610367,WELLCOME SANGER INSTITUTE,dog,public,"sra,run.zq,cram","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2021-05-26,2021-05-20,2021-10-21,2021-05-20,ERX5593026,SAMEA6502364,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:B6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Skin,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:09:00Z,1,SAMEA6502364,4afdc00e-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0162d,4afdc00e-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952496,Adrenal gland,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,4278076998,PRJEB36323,SAMEA6502196,692955226,WELLCOME SANGER INSTITUTE,dog,public,"sra,run.zq,cram","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593029,SAMEA6502196,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:C6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Adrenal gland,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:09:00Z,1,SAMEA6502196,463f6d9c-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0143b,463f6d9c-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952497,Adrenal gland,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5738526898,PRJEB36323,SAMEA6502225,877090388,WELLCOME SANGER INSTITUTE,dog,public,"run.zq,cram,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593030,SAMEA6502225,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:D6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Adrenal gland,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:11:00Z,1,SAMEA6502225,46fd7580-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0153b,46fd7580-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952498,Adrenal gland,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,4961485620,PRJEB36323,SAMEA6502284,741086937,WELLCOME SANGER INSTITUTE,dog,public,"cram,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2021-05-26,2021-05-20,2021-10-21,2021-05-20,ERX5593031,SAMEA6502284,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:D6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Adrenal gland,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:12:00Z,1,SAMEA6502284,489fe1ac-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0147h,489fe1ac-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952499,Heart,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5521094300,PRJEB36323,SAMEA6502228,777515099,WELLCOME SANGER INSTITUTE,dog,public,"sra,run.zq,cram","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593032,SAMEA6502228,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:E6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:20:00Z,1,SAMEA6502228,4719c456-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0155a,4719c456-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952500,Adrenal gland,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,6391693292,PRJEB36323,SAMEA6502285,889975003,WELLCOME SANGER INSTITUTE,dog,public,"run.zq,sra,cram","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2021-05-26,2021-05-20,2021-10-21,2021-05-20,ERX5593033,SAMEA6502285,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:E6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Adrenal gland,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:22:00Z,1,SAMEA6502285,48bcb660-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0156h,48bcb660-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952501,Heart,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,6233307112,PRJEB36323,SAMEA6502282,940434771,WELLCOME SANGER INSTITUTE,dog,public,"sra,cram,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593034,SAMEA6502282,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:F6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:16:00Z,1,SAMEA6502282,4899a940-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0147g,4899a940-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952502,Heart,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5097863092,PRJEB36323,SAMEA6502209,764983516,WELLCOME SANGER INSTITUTE,dog,public,"run.zq,sra,cram","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593035,SAMEA6502209,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:G6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:12:00Z,1,SAMEA6502209,46a216a4-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0149a,46a216a4-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952503,Spleen,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5161745996,PRJEB36323,SAMEA6502286,725181070,WELLCOME SANGER INSTITUTE,dog,public,"cram,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2021-05-26,2021-05-20,2021-10-21,2021-05-20,ERX5593036,SAMEA6502286,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:G6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Spleen,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:16:00Z,1,SAMEA6502286,48b40286-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0156g,48b40286-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952504,Pancreas,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5000185184,PRJEB36323,SAMEA6502290,722138356,WELLCOME SANGER INSTITUTE,dog,public,"sra,run.zq,cram","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593037,SAMEA6502290,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:H6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Pancreas,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:11:00Z,1,SAMEA6502290,48ad8582-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0149h,48ad8582-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952505,Heart,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5429020074,PRJEB36323,SAMEA6502220,794773318,WELLCOME SANGER INSTITUTE,dog,public,"run.zq,sra,cram","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593038,SAMEA6502220,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:H6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:16:00Z,1,SAMEA6502220,46f047fc-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0153a,46f047fc-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952506,Heart,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5789366460,PRJEB36323,SAMEA6502199,804104147,WELLCOME SANGER INSTITUTE,dog,public,"run.zq,cram,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593039,SAMEA6502199,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:A7,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:13:00Z,1,SAMEA6502199,46589100-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0145a,46589100-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952507,Adrenal gland,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,3831783450,PRJEB36323,SAMEA6502208,697623954,WELLCOME SANGER INSTITUTE,dog,public,"cram,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593040,SAMEA6502208,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:B7,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Adrenal gland,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:17:00Z,1,SAMEA6502208,469c25b4-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0148b,469c25b4-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952513,Skin,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,6334147532,PRJEB36323,SAMEA6502304,919771471,WELLCOME SANGER INSTITUTE,dog,public,"run.zq,cram,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593046,SAMEA6502304,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:A8,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Skin,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:19:00Z,1,SAMEA6502304,49350480-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0164b,49350480-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952514,Skin,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,3742714176,PRJEB36323,SAMEA6502371,653869869,WELLCOME SANGER INSTITUTE,dog,public,"cram,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2021-05-26,2021-05-20,2021-10-21,2021-05-20,ERX5593047,SAMEA6502371,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:B8,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Skin,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:15:00Z,1,SAMEA6502371,4b704bc4-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0169d,4b704bc4-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952516,Heart,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5429649506,PRJEB36323,SAMEA6502232,750176844,WELLCOME SANGER INSTITUTE,dog,public,"sra,run.zq,cram","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593049,SAMEA6502232,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:D8,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2021-05-27T00:00:00Z,2021-06-05T04:30:00Z,1,SAMEA6502232,472d8c02-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0156a,472d8c02-3ea5-11ea-91f3-fa163e9d6485,male,male
