"Run_ID","BioProject","Sample_ID","Case_ID","Breed","Age","Platform","ReleaseDate","Organization","Sex","Tissue","Tumor_type","Status","Symbol","Sample_status","Disease_stage","Survival_status","Tumor_grade"
"SRR13571591","PRJNA695534","SAMN17615920","4146","Boxer",8.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571592","PRJNA695534","SAMN17615919","4146","Boxer",8.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571593","PRJNA695534","SAMN17615918","4145","Beagle",11.1,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571594","PRJNA695534","SAMN17615917","4145","Beagle",11.1,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571595","PRJNA695534","SAMN17615916","4144","Australian Shepherd",10,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571596","PRJNA695534","SAMN17615915","4144","Australian Shepherd",10,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571597","PRJNA695534","SAMN17615914","4142","Yorkshire Terrier",9.8,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571598","PRJNA695534","SAMN17615913","4142","Yorkshire Terrier",9.8,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571599","PRJNA695534","SAMN17615912","4140","Mix_labradoodle",6.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571600","PRJNA695534","SAMN17615911","4140","Mix_labradoodle",6.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571601","PRJNA695534","SAMN17615857","4103","Miniature Schnauzer",3.4,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571602","PRJNA695534","SAMN17615910","4136","Boykin Spaniel",4.5,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571603","PRJNA695534","SAMN17615909","4136","Boykin Spaniel",4.5,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571604","PRJNA695534","SAMN17615991","4199","Rottweiler",3.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571605","PRJNA695534","SAMN17615865","4108","Terrier\, Nos",15.6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571606","PRJNA695534","SAMN17615990","4197","Golden Retriever",6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571607","PRJNA695534","SAMN17615989","4197","Golden Retriever",6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571608","PRJNA695534","SAMN17615988","4195","Golden Retriever",9.2,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571609","PRJNA695534","SAMN17615987","4195","Golden Retriever",9.2,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571610","PRJNA695534","SAMN17615986","4194","Belgian Malinois",13,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571611","PRJNA695534","SAMN17615985","4194","Belgian Malinois",13,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571612","PRJNA695534","SAMN17615984","4191","Golden Retriever",9,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571613","PRJNA695534","SAMN17615983","4191","Golden Retriever",9,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571614","PRJNA695534","SAMN17615982","4189","Golden Retriever",9.9,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571615","PRJNA695534","SAMN17615981","4189","Golden Retriever",9.9,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571616","PRJNA695534","SAMN17615864","4107","Labrador Retriever",2.9,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571617","PRJNA695534","SAMN17615980","4188","Golden Retriever",6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571618","PRJNA695534","SAMN17615979","4188","Golden Retriever",6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571619","PRJNA695534","SAMN17615978","4186","Golden Retriever",6.6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571620","PRJNA695534","SAMN17615977","4186","Golden Retriever",6.6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571621","PRJNA695534","SAMN17615976","4184","Nova Scotia Duck Tolling Retriever",5.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571622","PRJNA695534","SAMN17615975","4184","Nova Scotia Duck Tolling Retriever",5.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571623","PRJNA695534","SAMN17615974","4181","Maltese",10,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571624","PRJNA695534","SAMN17615973","4181","Maltese",10,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571625","PRJNA695534","SAMN17615972","4179","Labrador Retriever",6.2,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571626","PRJNA695534","SAMN17615971","4179","Labrador Retriever",6.2,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571627","PRJNA695534","SAMN17615863","4107","Labrador Retriever",2.9,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571628","PRJNA695534","SAMN17615908","4132","Pekingese",9.1,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571629","PRJNA695534","SAMN17615907","4132","Pekingese",9.1,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571630","PRJNA695534","SAMN17615906","4131","Golden Retriever",12.1,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571631","PRJNA695534","SAMN17615905","4131","Golden Retriever",12.1,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571632","PRJNA695534","SAMN17615904","4130","English Bulldog",7.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571633","PRJNA695534","SAMN17615903","4130","English Bulldog",7.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571634","PRJNA695534","SAMN17615902","4129","Labrador Retriever",6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571635","PRJNA695534","SAMN17615901","4129","Labrador Retriever",6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571636","PRJNA695534","SAMN17615856","4102","Shih Tzu",11.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571637","PRJNA695534","SAMN17615900","4128","Fox Terrier",8.2,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571638","PRJNA695534","SAMN17615899","4128","Fox Terrier",8.2,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571639","PRJNA695534","SAMN17615898","4127","American Staffordshire Terrier",5,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571640","PRJNA695534","SAMN17615897","4127","American Staffordshire Terrier",5,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571641","PRJNA695534","SAMN17615896","4126","Toy Poodle",5.3,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571642","PRJNA695534","SAMN17615895","4126","Toy Poodle",5.3,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571643","PRJNA695534","SAMN17615894","4125","Bull Terrier",16.1,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571644","PRJNA695534","SAMN17615893","4125","Bull Terrier",16.1,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571645","PRJNA695534","SAMN17615892","4123","Cardigan Welsh Corgi",8.3,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571646","PRJNA695534","SAMN17615891","4123","Cardigan Welsh Corgi",8.3,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571647","PRJNA695534","SAMN17615855","4102","Shih Tzu",11.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571648","PRJNA695534","SAMN17615890","4122","Bernese Mountain Dog",8.1,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571649","PRJNA695534","SAMN17615889","4122","Bernese Mountain Dog",8.1,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571650","PRJNA695534","SAMN17615888","4121","Australian Shepherd",12.2,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571651","PRJNA695534","SAMN17615887","4121","Australian Shepherd",12.2,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571652","PRJNA695534","SAMN17615886","4120","Hound\, Nos",12,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571653","PRJNA695534","SAMN17615885","4120","Hound\, Nos",12,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571654","PRJNA695534","SAMN17615884","4119","Border Collie",11,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571655","PRJNA695534","SAMN17615883","4119","Border Collie",11,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571656","PRJNA695534","SAMN17615882","4118","Golden Retriever",9,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571657","PRJNA695534","SAMN17615881","4118","Golden Retriever",9,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571658","PRJNA695534","SAMN17615854","4101","Kerry Blue Terrier",5,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571659","PRJNA695534","SAMN17615880","4117","German Shepherd",13,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571660","PRJNA695534","SAMN17615879","4117","German Shepherd",13,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571661","PRJNA695534","SAMN17615878","4116","American Cocker Spaniel",8.9,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571662","PRJNA695534","SAMN17615877","4116","American Cocker Spaniel",8.9,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571663","PRJNA695534","SAMN17615876","4115","German Shepherd",12,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571664","PRJNA695534","SAMN17615875","4115","German Shepherd",12,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571665","PRJNA695534","SAMN17615874","4113","Terrier\, Nos",6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571666","PRJNA695534","SAMN17615873","4113","Terrier\, Nos",6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571667","PRJNA695534","SAMN17615872","4112","Rat Terrier",12,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571668","PRJNA695534","SAMN17615871","4112","Rat Terrier",12,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571669","PRJNA695534","SAMN17615853","4101","Kerry Blue Terrier",5,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571670","PRJNA695534","SAMN17615870","4111","Boxer",10.8,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571671","PRJNA695534","SAMN17615869","4111","Boxer",10.8,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571672","PRJNA695534","SAMN17615868","4110","Miniature Schnauzer",10.9,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571673","PRJNA695534","SAMN17615867","4110","Miniature Schnauzer",10.9,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571674","PRJNA695534","SAMN17615866","4108","Terrier\, Nos",15.6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571675","PRJNA695534","SAMN17615992","4199","Rottweiler",3.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571676","PRJNA695534","SAMN17615950","4166","American Cocker Spaniel",5.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571677","PRJNA695534","SAMN17615949","4166","American Cocker Spaniel",5.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571678","PRJNA695534","SAMN17615948","4164","Standard Poodle",6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571679","PRJNA695534","SAMN17615947","4164","Standard Poodle",6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571680","PRJNA695534","SAMN17615946","4163","Labrador Retriever",8,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571681","PRJNA695534","SAMN17615945","4163","Labrador Retriever",8,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571682","PRJNA695534","SAMN17615944","4162","Labrador Retriever",8.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571683","PRJNA695534","SAMN17615943","4162","Labrador Retriever",8.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571684","PRJNA695534","SAMN17615942","4161","Scottish Terrier",7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571685","PRJNA695534","SAMN17615941","4161","Scottish Terrier",7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571686","PRJNA695534","SAMN17615860","4104","Cardigan Welsh Corgi",10.3,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571687","PRJNA695534","SAMN17615940","4160","Newfoundland",2.8,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571688","PRJNA695534","SAMN17615939","4160","Newfoundland",2.8,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571689","PRJNA695534","SAMN17615938","4158","Collie",6.8,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571690","PRJNA695534","SAMN17615937","4158","Collie",6.8,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571691","PRJNA695534","SAMN17615936","4156","Shih Tzu",6.3,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571692","PRJNA695534","SAMN17615935","4156","Shih Tzu",6.3,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571693","PRJNA695534","SAMN17615934","4155","French Bulldog",4.9,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571694","PRJNA695534","SAMN17615933","4155","French Bulldog",4.9,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571695","PRJNA695534","SAMN17615932","4154","Bernese Mountain Dog",4.5,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571696","PRJNA695534","SAMN17615931","4154","Bernese Mountain Dog",4.5,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571697","PRJNA695534","SAMN17615859","4104","Cardigan Welsh Corgi",10.3,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571698","PRJNA695534","SAMN17615970","4178","Airedale Terrier",8.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571699","PRJNA695534","SAMN17615969","4178","Airedale Terrier",8.7,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571700","PRJNA695534","SAMN17615968","4175","American Staffordshire Terrier",13.8,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571701","PRJNA695534","SAMN17615967","4175","American Staffordshire Terrier",13.8,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571702","PRJNA695534","SAMN17615966","4174","Beagle",4.6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571703","PRJNA695534","SAMN17615965","4174","Beagle",4.6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571704","PRJNA695534","SAMN17615964","4173","American Cocker Spaniel",9.5,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571705","PRJNA695534","SAMN17615963","4173","American Cocker Spaniel",9.5,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571706","PRJNA695534","SAMN17615962","4172","English Bulldog",6.2,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
