"Case_ID","Sample_ID","Tumor_Type","DiseaseAcronym2","Status","Symbol","Breed_info","Sample_status","Bioproject","Reason_to_exclude"
"CCB040143","SAMN03436816","LYM","BCL","Normal","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB040143","SAMN03436712","LYM","BCL","Tumor","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB040180","SAMN03436455","LYM","BCL","Normal","BCL BI","Cocker Spaniel","Frozen","PRJNA247493","Pass QC"
"CCB040180","SAMN03436508","LYM","BCL","Tumor","BCL BI","Cocker Spaniel","Frozen","PRJNA247493","Pass QC"
"CCB040184","SAMN03436289","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB040184","SAMN03436665","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB040207","SAMN03436930","OSA","OSA","Normal","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB040207","SAMN03436467","OSA","OSA","Tumor","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB040222","SAMN03436829","LYM","BCL","Normal","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB040222","SAMN03436462","LYM","BCL","Tumor","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB040232","SAMN03436777","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","SAMN03436833,coverage < 30"
"CCB040232","SAMN03436833","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","SAMN03436833,coverage < 30"
"CCB040265","SAMN03436542","LYM","TCL","Normal","TCL BI","Boxer","Frozen","PRJNA247493","Pass QC"
"CCB040265","SAMN03436295","LYM","TCL","Tumor","TCL BI","Boxer","Frozen","PRJNA247493","Pass QC"
"CCB040287","SAMN03436528","OSA","OSA","Normal","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB040287","SAMN03436808","OSA","OSA","Tumor","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB040292","SAMN03436889","LYM","TCL","Normal","TCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB040292","SAMN03436634","LYM","TCL","Tumor","TCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB040313","SAMN03436775","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB040313","SAMN03436846","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB040334","SAMN03436223","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB040334","SAMN03436473","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB040425","SAMN03436653","LYM","TCL","Normal","TCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB040425","SAMN03436500","LYM","TCL","Tumor","TCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB040464","SAMN03436720","OSA","OSA","Normal","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB040464","SAMN03436587","OSA","OSA","Tumor","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB040497","SAMN03436551","LYM","BCL","Normal","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB040497","SAMN03436513","LYM","BCL","Tumor","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB050015","SAMN03436940","OSA","OSA","Normal","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB050015","SAMN03436457","OSA","OSA","Tumor","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB050023","SAMN03436825","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050023","SAMN03436698","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050025","SAMN03436928","OSA","OSA","Normal","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB050025","SAMN03436521","OSA","OSA","Tumor","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB050031","SAMN03436458","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050031","SAMN03436728","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050042","SAMN03436463","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050042","SAMN03436484","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050063","SAMN03436774","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050063","SAMN03436713","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050096","SAMN03436655","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050096","SAMN03436704","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050102","SAMN03436644","OSA","OSA","Normal","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB050102","SAMN03436493","OSA","OSA","Tumor","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB050193","SAMN03436539","LYM","BCL","Normal","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB050193","SAMN03436592","LYM","BCL","Tumor","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB050194","SAMN03436684","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050194","SAMN03436865","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050195","SAMN03436586","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050195","SAMN03436480","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050204","SAMN03436927","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050204","SAMN03436602","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050206","SAMN03436830","LYM","BCL","Normal","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB050206","SAMN03436269","LYM","BCL","Tumor","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB050228","SAMN03436599","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050228","SAMN03436615","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB050315","SAMN03436779","OSA","OSA","Normal","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB050315","SAMN03436923","OSA","OSA","Tumor","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB050320","SAMN03436933","OSA","OSA","Normal","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB050320","SAMN03436590","OSA","OSA","Tumor","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB060008","SAMN03436714","LYM","TCL","Normal","TCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060008","SAMN03436561","LYM","TCL","Tumor","TCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060021","SAMN03436689","OSA","OSA","Normal","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB060021","SAMN03436609","OSA","OSA","Tumor","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB060027","SAMN03436518","LYM","TCL","Normal","TCL BI","Boxer","Frozen","PRJNA247493","Pass QC"
"CCB060027","SAMN03436523","LYM","TCL","Tumor","TCL BI","Boxer","Frozen","PRJNA247493","Pass QC"
"CCB060032","SAMN03436543","LYM","TCL","Normal","TCL BI","Boxer","Frozen","PRJNA247493","Pass QC"
"CCB060032","SAMN03436559","LYM","TCL","Tumor","TCL BI","Boxer","Frozen","PRJNA247493","Pass QC"
"CCB060033","SAMN03436475","OSA","OSA","Normal","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB060033","SAMN03436474","OSA","OSA","Tumor","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB060034","SAMN03436890","LYM","TCL","Normal","TCL BI","Boxer","Frozen","PRJNA247493","Pass QC"
"CCB060034","SAMN03436603","LYM","TCL","Tumor","TCL BI","Boxer","Frozen","PRJNA247493","Pass QC"
"CCB060047","SAMN03436537","LYM","BCL","Normal","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060047","SAMN03436530","LYM","BCL","Tumor","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060052","SAMN03436649","LYM","BCL","Normal","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060052","SAMN03436504","LYM","BCL","Tumor","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060066","SAMN03436781","OSA","OSA","Normal","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060066","SAMN03436541","OSA","OSA","Tumor","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060086","SAMN03436290","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB060086","SAMN03436517","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB060087","SAMN03436555","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Tumor-SAMN03436555-Unique CDS mapping rate < 0.3"
"CCB060087","SAMN03436942","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Tumor-SAMN03436555-Unique CDS mapping rate < 0.3"
"CCB060088","SAMN03436292","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB060088","SAMN03436230","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB060099","SAMN03732684","OSA","OSA","Normal","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060099","SAMN03436685","OSA","OSA","Tumor","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060100","SAMN03436469","OSA","OSA","Normal","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB060100","SAMN03436598","OSA","OSA","Tumor","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB060128","SAMN03436464","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB060128","SAMN03732747","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB060135","SAMN03436476","LYM","BCL","Normal","BCL BI","Cocker Spaniel","Frozen","PRJNA247493","Pass QC"
"CCB060135","SAMN03436284","LYM","BCL","Tumor","BCL BI","Cocker Spaniel","Frozen","PRJNA247493","Pass QC"
"CCB060138","SAMN03732676","OSA","OSA","Normal","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060138","SAMN03436581","OSA","OSA","Tumor","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060148","SAMN03732680","OSA","OSA","Normal","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060148","SAMN03436642","OSA","OSA","Tumor","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060151","SAMN03436734","LYM","TCL","Normal","TCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060151","SAMN03436540","LYM","TCL","Tumor","TCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060153","SAMN03436787","LYM","BCL","Normal","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB060153","SAMN03436483","LYM","BCL","Tumor","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070011","SAMN03436566","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB070011","SAMN03436697","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB070012","SAMN03436850","LYM","BCL","Normal","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070012","SAMN03436547","LYM","BCL","Tumor","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070044","SAMN03732743","OSA","OSA","Normal","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070044","SAMN03436806","OSA","OSA","Tumor","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070049","SAMN03732735","OSA","OSA","Normal","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070049","SAMN03436580","OSA","OSA","Tumor","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070051","SAMN03732741","OSA","OSA","Normal","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070051","SAMN03436652","OSA","OSA","Tumor","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070053","SAMN03732756","OSA","OSA","Normal","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070053","SAMN03436558","OSA","OSA","Tumor","OSA BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070060","SAMN03436848","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","CCB070060_T/MBGRD14_N match=0.94202"
"CCB070060","SAMN03436548","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","CCB070060_T/MBGRD14_N match=0.94202"
"CCB070080","SAMN03436605","LYM","TCL","Normal","TCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070080","SAMN03436293","LYM","TCL","Tumor","TCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070081","SAMN03436782","LYM","BCL","Normal","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070081","SAMN03436588","LYM","BCL","Tumor","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070086","SAMN03436536","LYM","BCL","Normal","BCL BI","Cocker Spaniel","Frozen","PRJNA247493","Pass QC"
"CCB070086","SAMN03436545","LYM","BCL","Tumor","BCL BI","Cocker Spaniel","Frozen","PRJNA247493","Pass QC"
"CCB070115","SAMN03436731","LYM","BCL","Normal","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070115","SAMN03436727","LYM","BCL","Tumor","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070124","SAMN03436538","LYM","BCL","Normal","BCL BI","Cocker Spaniel","Frozen","PRJNA247493","Pass QC"
"CCB070124","SAMN03436560","LYM","BCL","Tumor","BCL BI","Cocker Spaniel","Frozen","PRJNA247493","Pass QC"
"CCB070131","SAMN03436280","LYM","BCL","Normal","BCL BI","Cocker Spaniel","Frozen","PRJNA247493","Pass QC"
"CCB070131","SAMN03436721","LYM","BCL","Tumor","BCL BI","Cocker Spaniel","Frozen","PRJNA247493","Pass QC"
"CCB070139","SAMN03436557","LYM","TCL","Normal","TCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070139","SAMN03436828","LYM","TCL","Tumor","TCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070162","SAMN03436733","LYM","TCL","Normal","TCL BI","Golden Retriever","Frozen","PRJNA247493","Tumor-SAMN03436221, Unique CDS mapping rate < 0.3"
"CCB070162","SAMN03436221","LYM","TCL","Tumor","TCL BI","Golden Retriever","Frozen","PRJNA247493","Tumor-SAMN03436221, Unique CDS mapping rate < 0.3"
"CCB070177","SAMN03436885","OSA","OSA","Normal","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB070177","SAMN03436492","OSA","OSA","Tumor","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB070230","SAMN03436699","LYM","BCL","Normal","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070230","SAMN03436702","LYM","BCL","Tumor","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070243","SAMN03436638","LYM","BCL","Normal","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070243","SAMN03436453","LYM","BCL","Tumor","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070252","SAMN03436479","LYM","BCL","Normal","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070252","SAMN03436522","LYM","BCL","Tumor","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070253","SAMN03436497","OSA","OSA","Normal","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB070253","SAMN03436553","OSA","OSA","Tumor","OSA BI","Rottweiler","Frozen","PRJNA247493","Pass QC"
"CCB070280","SAMN03436805","LYM","BCL","Normal","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070280","SAMN03436648","LYM","BCL","Tumor","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070289","SAMN03436931","LYM","BCL","Normal","BCL BI","Cocker Spaniel","Frozen","PRJNA247493","Pass QC"
"CCB070289","SAMN03436664","LYM","BCL","Tumor","BCL BI","Cocker Spaniel","Frozen","PRJNA247493","Pass QC"
"CCB070292","SAMN03436576","LYM","TCL","Normal","TCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB070292","SAMN03436616","LYM","TCL","Tumor","TCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CCB080009","SAMN03436701","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","195 other samples have a better match"
"CCB080009","SAMN03436568","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","195 other samples have a better match"
"CCB080016","SAMN03436622","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","73 other samples have a better match"
"CCB080016","SAMN03436272","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","73 other samples have a better match"
"CCB080023","SAMN03436461","UCL","UCL","Tumor","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CCB080023","SAMN03436939","UCL","UCL","Normal","UCL BI","No breed provided","Frozen","PRJNA247493","Pass QC"
"CHIMUN","SAMN04009641","LYM","BCL","Normal","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CHIMUN","SAMN04009637","LYM","BCL","Tumor","BCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"CMT-100","SRR7780976","MT","MT","Normal","MT CUK","Cocker Spaniel","Frozen","PRJNA489159","Pass QC"
"CMT-100","SRR7780979","MT","MT","Tumor","MT CUK","Cocker Spaniel","Frozen","PRJNA489159","Pass QC"
"CMT-102","SRR7780978","MT","MT","Normal","MT CUK","Maltese","Frozen","PRJNA489159","Pass QC"
"CMT-102","SRR7780981","MT","MT","Tumor","MT CUK","Maltese","Frozen","PRJNA489159","Pass QC"
"CMT-103","SRR7780980","MT","MT","Normal","MT CUK","Maltese","Frozen","PRJNA489159","Pass QC"
"CMT-103","SRR7781073","MT","MT","Tumor","MT CUK","Maltese","Frozen","PRJNA489159","Pass QC"
"CMT-105","SRR7781074","MT","MT","Normal","MT CUK","Mixed","Frozen","PRJNA489159","Pass QC"
"CMT-105","SRR7781071","MT","MT","Tumor","MT CUK","Mixed","Frozen","PRJNA489159","Pass QC"
"CMT-106","SRR7781072","MT","MT","Normal","MT CUK","Yorkshire Terrier","Frozen","PRJNA489159","Pass QC"
"CMT-106","SRR7781077","MT","MT","Tumor","MT CUK","Yorkshire Terrier","Frozen","PRJNA489159","Pass QC"
"CMT-107","SRR7781078","MT","MT","Normal","MT CUK","Maltese","Frozen","PRJNA489159","Pass QC"
"CMT-107","SRR7781075","MT","MT","Tumor","MT CUK","Maltese","Frozen","PRJNA489159","Pass QC"
"CMT-109","SRR7781079","MT","MT","Normal","MT CUK","Yorkshire Terrier","Frozen","PRJNA489159","Pass QC"
"CMT-109","SRR7781080","MT","MT","Tumor","MT CUK","Yorkshire Terrier","Frozen","PRJNA489159","Pass QC"
"CMT-111","SRR7780991","MT","MT","Normal","MT CUK","Shih Tzu","Frozen","PRJNA489159","Pass QC"
"CMT-111","SRR7780990","MT","MT","Tumor","MT CUK","Shih Tzu","Frozen","PRJNA489159","Pass QC"
"CMT-112","SRR7780989","MT","MT","Normal","MT CUK","Maltese","Frozen","PRJNA489159","Pass QC"
"CMT-112","SRR7780988","MT","MT","Tumor","MT CUK","Maltese","Frozen","PRJNA489159","Pass QC"
"CMT-114","SRR7780987","MT","MT","Normal","MT CUK","Maltese","Frozen","PRJNA489159","Pass QC"
"CMT-114","SRR7780986","MT","MT","Tumor","MT CUK","Maltese","Frozen","PRJNA489159","Pass QC"
"CMT-116","SRR7780985","MT","MT","Normal","MT CUK","Yorkshire Terrier","Frozen","PRJNA489159","Pass QC"
"CMT-116","SRR7780984","MT","MT","Tumor","MT CUK","Yorkshire Terrier","Frozen","PRJNA489159","Pass QC"
"CMT-118","SRR7780983","MT","MT","Normal","MT CUK","Schnauzer","Frozen","PRJNA489159","Pass QC"
"CMT-118","SRR7780982","MT","MT","Tumor","MT CUK","Schnauzer","Frozen","PRJNA489159","Pass QC"
"CMT-119","SRR7781083","MT","MT","Normal","MT CUK","No breed provided","Frozen","PRJNA489159","Pass QC"
"CMT-119","SRR7781084","MT","MT","Tumor","MT CUK","No breed provided","Frozen","PRJNA489159","Pass QC"
"CMT-121","SRR7781085","MT","MT","Normal","MT CUK","Mixed","Frozen","PRJNA489159","Pass QC"
"CMT-121","SRR7781086","MT","MT","Tumor","MT CUK","Mixed","Frozen","PRJNA489159","Pass QC"
"CMT-124","SRR7781087","MT","MT","Normal","MT CUK","Yorkshire Terrier","Frozen","PRJNA489159","Pass QC"
"CMT-124","SRR7781088","MT","MT","Tumor","MT CUK","Yorkshire Terrier","Frozen","PRJNA489159","Pass QC"
"CMT-128","SRR7781089","MT","MT","Normal","MT CUK","Yorkshire Terrier","Frozen","PRJNA489159","Pass QC"
"CMT-128","SRR7781090","MT","MT","Tumor","MT CUK","Yorkshire Terrier","Frozen","PRJNA489159","Pass QC"
"CMT-129","SRR7781081","MT","MT","Normal","MT CUK","Shih Tzu","Frozen","PRJNA489159","Pass QC"
"CMT-129","SRR7781082","MT","MT","Tumor","MT CUK","Shih Tzu","Frozen","PRJNA489159","Pass QC"
"CMT-13","SRR7780926","MT","MT","Normal","MT CUK","Mixed","Frozen","PRJNA489159","Pass QC"
"CMT-13","SRR7780927","MT","MT","Tumor","MT CUK","Mixed","Frozen","PRJNA489159","Pass QC"
"CMT-136","SRR7780945","MT","MT","Normal","MT CUK","Yorkshire Terrier","Frozen","PRJNA489159","Pass QC"
"CMT-136","SRR7780944","MT","MT","Tumor","MT CUK","Yorkshire Terrier","Frozen","PRJNA489159","Pass QC"
